49103.9171779 14.9175815394 0.05
49516.1871166 14.840904466 0.05
49778.2730061 14.9151125811 0.05
49810.6656442 14.9103318346 0.05
49831.2791411 14.9044886351 0.05
50128.702454 14.6402953241 0.05
50168.4570552 14.6996404488 0.05
50181.708589 14.7154034655 0.05
50215.5736196 14.741398049 0.05
50250.9110429 14.7727162491 0.05
50278.8865031 14.7466063974 0.05
53886.6830808 14.9470751111 0.148404873702
54569.3905554 14.7392305371 0.0259824203444
54608.1762345 14.7008915824 0.0260744450823
54867.4378248 14.7885425589 0.0267571253299
54917.4112942 14.8075424051 0.0262579331166
54942.2553227 14.7643609355 0.0261995567244
55292.2862082 14.9842912637 0.0266715016694
55301.3024829 14.9841334008 0.0266161024949
55539.5260102 15.0002933095 0.0267201053766
55986.4270158 14.8031567141 0.0264315887981
56068.2363688 14.7234606035 0.0261629285911
56389.3750896 14.699530636 0.026401106847
56413.2474691 14.7002575249 0.0264268596882
51905.8638 15.0850559894 0.051
51914.81275 14.8658454603 0.052
51931.80857 14.9344456242 0.041
52465.50435 14.5198901333 0.047
52642.8468 14.9567180533 0.03
53530.60245 14.9498331066 0.078
53550.5551 14.8953637093 0.056
53578.53995 15.1157053501 0.078
53586.50376 15.0915179971 0.086
53735.85413 15.0940044463 0.033
53862.63251 15.0720219142 0.076
53904.6216 14.8730340975 0.073
53908.63171 14.9729397574 0.085
54141.87159 14.9134526592 0.056
54151.75773 14.7542200822 0.063
54204.70885 14.9539743776 0.051
54228.66157 14.6844108765 0.043
54230.65915 14.8593638823 0.062
54295.55341 14.7038372086 0.057
54297.55153 14.5477902018 0.059
54552.80633 14.4327851902 0.077
54561.77518 14.837574193 0.073
54610.70377 15.0644231207 0.057
54622.67763 14.7371414289 0.063
54641.58658 14.5346965853 0.056
54645.60134 14.7816021359 0.194
54679.49721 14.8338047166 0.042
54851.84383 14.5477501663 0.047
54948.77978 15.135469694 0.066
52668.5165568 14.687209158 0.0166500930928
52673.097772 14.6798397156 0.0151498327824
52704.8473669 14.7113927887 0.00299605075706
52708.4015301 14.7414278417 0.00334160021547
52729.3648056 14.725312669 0.00408641407594
52734.3308295 14.6820225072 0.0441521464182
52736.3005773 14.6646007511 0.00383292438942
52757.8767371 14.6950144099 0.00278349612797
52765.1900811 14.7557598594 0.0045926027479
52790.2321093 14.6813057317 0.0225336793767
52815.1914444 14.8122495494 0.00734202424404
52822.1900093 14.7813409043 0.0105324175762
52996.4833357 14.7836785566 0.00330622322295
53028.4718663 14.8085485086 0.00594971743027
53032.4291551 14.8312309111 0.00365776051704
53055.421956 15.0120119927 0.0457776192588
53060.3917072 14.7978350765 0.00354959504733
53081.3749792 14.8136114333 0.00355134509728
53082.4247407 14.8399667371 0.00351107220091
53084.3780949 14.8303887834 0.00285371196865
53092.7119864 14.8083584739 0.00176609197365
53112.2665463 14.846578692 0.00788830019713
53113.3352951 14.8938395491 0.0194361190828
53115.3331568 14.8740000483 0.0036306197818
53140.2210503 14.9049520467 0.0048257732541
53141.2850486 14.8567100155 0.00352471672621
53143.3045023 14.9038770068 0.00403993579776
53168.1806134 14.9181492824 0.00695104388643
53170.1837731 14.9257188236 0.00466188087936
53172.1919097 14.9598929144 0.00610548835066
53353.4950301 14.9683476574 0.00537433456346
53383.5023055 14.9279877195 0.00494856989442
53402.9120473 14.9041348723 0.0064672945476
53405.4298495 14.8844745285 0.00611227998922
53446.4636504 14.9536945187 0.00452985077017
53464.3639329 14.9450474046 0.00439394993144
53467.3478357 14.9414278733 0.00858132533147
53478.2953634 14.9197036599 0.00699485067746
53506.2143171 14.923600851 0.00617808319789
53745.4297153 14.9382671753 0.00696198793449
53758.4904537 14.9066299142 0.00555113393821
53789.4313981 14.8912640112 0.0149509631797
53792.4281875 14.9628015101 0.0104193066948
53802.4168588 14.993718521 0.0130754198403
53816.3806395 14.9105075153 0.0125480850133
53821.3920486 14.9729321191 0.0251612353963
53824.4459607 15.0637902741 0.0125267114599
53828.4133102 15.04991694 0.07027
53831.3485139 14.9328478877 0.0052035787685
53846.3225741 14.9724276146 0.00602159945529
53851.3172269 14.9677301126 0.00616570774526
53857.3478866 14.955732238 0.006272779926
53879.2512066 14.8902384501 0.00558012768671
53885.2412355 14.9197500314 0.00644453935514
53891.2119878 14.9718070661 0.0216988716585
54148.3713397 14.8693097489 0.00449264885674
54153.4103495 14.8489772034 0.00540106285836
54158.367 14.8439505954 0.00476338157195
54174.3962268 14.8258124989 0.00682435253339
54177.3701091 14.867573251 0.00814627998236
54180.4117072 14.8651959814 0.00401512453107
54205.334831 14.831567651 0.00371820171588
54208.3271065 14.8533872561 0.00400862520074
54212.3343958 14.8377769824 0.00423263653058
54230.2135995 14.7499610308 0.00681316535996
54234.2656867 14.8113257032 0.00534702617245
54242.2517998 14.8175961587 0.0082661432966
54265.1770679 14.7523851624 0.00591317925391
54271.185257 14.811534483 0.00442600858562
54481.4358032 14.7293262217 0.00397877770176
54506.4216065 14.7292664167 0.00289816217628
54522.4794005 14.6494566482 0.00407089670712
54529.4055509 14.7165157066 0.00261274491675
54533.4614757 14.7113927887 0.00538013591836
54535.4064167 14.6994125329 0.00244328221866
54553.3774576 14.7268617541 0.0045491806344
54562.3784004 14.7083600019 0.00236474438365
54567.2833356 14.7176686106 0.00605364121831
54570.2672546 14.7146584122 0.0037398604252
54584.3243403 14.7343937115 0.00346963168074
54591.3153403 14.7156192443 0.00358692904864
54599.2250162 14.6874771648 0.00498630524537
54614.234081 14.6876960681 0.00298822087537
54623.1922685 14.6698693218 0.00996565445668
54829.4848634 14.7044241734 0.00317661769812
54838.4817106 14.7257725176 0.00348392709453
54853.4410235 14.6760683057 0.00356958095065
54859.4274861 14.7555617565 0.00267577502791
54868.4081655 14.6763329811 0.00750816597113
54885.3898958 14.7536909764 0.00981
54915.3090355 14.7940537786 0.0072521605976
54919.3784375 14.741831377 0.00364845117824
54945.3191551 14.7620551071 0.00341311529252
54952.2372859 14.7523858543 0.00443170819211
55209.4624113 14.8492703231 0.00759562300861
55214.4230787 14.8696952873 0.00410674597461
55244.4232639 14.8832595162 0.00360242366331
55264.4743843 14.9085308024 0.00524043356985
55274.3641435 14.9242226403 0.00537668636337
55293.3886944 14.9282585771 0.00453947089428
55299.3471852 14.9711564003 0.00524653523766
55308.152456 14.9472312514 0.00754542536906
55322.3123889 14.9403041311 0.00602282691101
55352.240294 14.9867100604 0.00429849229382
55358.1860903 14.9911961822 0.0040962890523
55575.5031568 14.9856556771 0.00461741946329
55602.4788715 14.9126360583 0.00454367830067
55617.4937558 14.9594128248 0.00511122050004
55633.3500949 14.9708567956 0.00857212622399
55646.4422986 14.9784547942 0.00580435216023
55652.3917014 14.9427868312 0.00338951559961
55662.2815787 14.9164641663 0.00370730791815
55676.3208194 14.9164058853 0.00449146167745
55682.3236979 14.9779176643 0.0154328252031
55689.2188426 14.9134964521 0.00457133853483
55705.2446829 14.9016494353 0.00434129381636
55711.241419 14.8884483587 0.00462646949628
55924.4984444 14.8380493683 0.00485744047828
55956.4319734 14.8011091142 0.00454083279807
55972.504375 14.820768502 0.00640640207137
55980.4208264 14.7895097631 0.00382273933195
55986.3606435 14.7839140256 0.00437754908596
56002.4104306 14.7706304454 0.0037028497134
56004.3666551 14.7530330908 0.0179373731509
56010.3997199 14.7691364929 0.00393705067278
56015.3399421 14.7820102714 0.00354138503978
56030.3591059 14.7777099372 0.012683635372
56046.2599213 14.7368308617 0.00374458275379
56066.2380139 14.7418008659 0.00379962892925
56073.1802685 14.7343655455 0.00441063306114
56090.1804722 14.7144536062 0.00396261428857
53496.2161962 14.9095103124 0.117459503117
53525.2100858 14.9112109649 0.029526815648
53532.2303506 14.9155390593 0.0295721778035
53555.1720789 14.9269080923 0.0296316199838
53743.4916561 14.9637035193 0.0297327709963
53765.5331248 14.9585529814 0.0296270352933
53776.4861199 14.9652238061 0.0295966902317
53845.3389826 14.9400810041 0.0298646973955
53863.3240792 14.9227481447 0.0432464194307
53875.2492254 14.943596599 0.0298442298026
53903.2358437 14.8485066982 0.0438720237885
53906.2049428 14.9172353485 0.0426211879733
54094.5220439 14.8907793336 0.02903518236
54115.5037362 14.9027719776 0.0290017572865
54127.4694199 14.8834034782 0.0290412013018
54201.2675039 14.8554270872 0.029319241239
54241.2533469 14.8263503979 0.0293152920698
54450.5219182 14.7493357381 0.0287518198048
54480.4974414 14.7777680472 0.0285459442746
54515.3964658 14.7421892782 0.0295446225956
54560.356593 14.7422673161 0.028073173105
54567.3141712 14.7083063852 0.0286709819965
54581.3025459 14.7233415509 0.0290340824972
54829.5483548 14.7239301798 0.0292886967142
54859.4566291 14.7449680709 0.0286755423733
54937.3206526 14.7629277764 0.0291142211966
54950.2727552 14.7538803209 0.0280964795179
54982.1921147 14.7380086502 0.0287739008744
55240.4709123 14.8972722475 0.0296717710623
55245.4098667 14.8869495558 0.0293758067998
55321.2368153 14.9872371845 0.0286387738124
55332.2211556 14.9879525218 0.0297141626229
55348.2160676 15.0028447326 0.0297825610207
55589.4988934 14.9482916696 0.0312204504983
55644.4197717 14.9643986253 0.0300016951784
55679.2974316 14.9382066089 0.0288320903783
55688.2338161 14.8906836254 0.0297301100812
55949.4718951 14.8309888539 0.0291761317855
55959.5016489 14.8094373984 0.0290799956423
55979.4725557 14.7924928217 0.0282480765995
55990.3711404 14.7805821764 0.0290839836825
56000.454295 14.7727869646 0.0290677695706
56011.2723548 14.7515439637 0.029060802939
56019.3395605 14.7565219282 0.0278856601467
56040.2886691 14.7496453387 0.0296637100035
56047.1838686 14.7271916253 0.0291050703716
56060.1948201 14.7261107854 0.0287210942318
56073.1668988 14.72182161 0.0288150266506
56300.512031 14.648315939 0.0287598544472
56346.4190704 14.6455222003 0.0286853657537
56356.3347479 14.6761481784 0.0290028218608
56385.3324277 14.6732529919 0.0289009557774
56401.3278236 14.6907226912 0.0289668422863
56413.306906 14.6811566266 0.0282138555789
